,developerResponse,rating,isEdited,userName,date,title,review,country
413,"{'id': 26611351, 'body': ""Hello. We're sorry that your experience with us has not been the best. We will forward your comments to the appropriate department for them to take it into account moving forward. Regards,"", 'modified': '2021-12-02T21:10:37Z'}",1,False,Viela0216,2021-12-01 16:35:10,Fever is a trash!!!,"You have to pay $5 fee for each ticket, and you only can buy one ticket each time. When you plan to change the date or time, fine, you can cancel the original ticket and use the voucher. However, you have to pay $5 AGAIN for the ticket fee!!!!!",US
414,"{'id': 21848944, 'body': 'Hi! We are sorry you feel that way. We are experiencing a high volume of contacts and our reply times have been impacted. Our commitment is to get back to everyone so rest assured we will email you as soon as possible. Best regards,', 'modified': '2021-03-24T20:53:08Z'}",1,False,eubdbdnjkd,2021-03-21 19:39:56,No customer service available,"If you purchased the ticket and nothing needs to be changed or modified, then all good. 

However, if you need their help due to changes of tickets or cancellation of tickets, then you’ll find yourself full of frustration simply due to no response from Fever.",US
415,"{'id': 21849089, 'body': 'Hello! We are sorry that you feel that way. We have checked your case and we can confirm that it has been sorted already by one of our agents. Should you need further assistance, do not hesitate to contact us. Best regards,', 'modified': '2021-03-24T21:03:50Z'}",1,False,kiiks15,2021-03-16 14:44:29,Zero customer service,Fever has zero customer service. They change the location of events last minute or send the wrong tickets and there is no customer service. They don’t respond to emails or messages. There is no phone number listed. It’s a terrible company.,US
416,"{'id': 21403754, 'body': 'Hello,\r\n \r\nAlthough tickets are non refundable we can help you select a new date of your choosing to enjoy this experience. The tickets for Van Gogh: The Immersive Experience is brought to the U.S. by Exhibition Hub and Fever and uses a videomapping experience that only a handful of companies in the world are using (and a unique VR element as well!). It has been produced all over the world since 2015, and the experience is now being rolled out across the US\r\n\r\n', 'modified': '2021-03-02T17:16:39Z'}",1,False,Larabusa,2021-02-25 21:29:54,Can’t cancel the tickets,"I cannot cancel my tickets even if the event is  6 months later. The order was placed by mistake (that event looks too similar to another one, they did it on purpose for sure). This doesn’t make any sense. Be very careful before you place a order. I will not use this app again.",US
417,"{'id': 21425201, 'body': ""Hello, We apologize that our service did not satisfy your expectations. We are experiencing high volume of contacts but do not worry, we'll get back to you as soon as possible. We remain at your disposal if you need anything else, do not hesitate to contact us at hello@feverup.com. Kind regards\r\n"", 'modified': '2021-03-03T13:13:53Z'}",1,False,LBusta,2021-02-15 18:29:18,Fraud company,I tried to contact them about an event to see if it was canceled. They are not responding to any requests for information. If anything at best they are negligent and have horrible customer service! Run as far as you can and use a reputable company like stub hub or anyone else honestly! I would trust someone on craigslist before this scam company!,US
418,"{'id': 27772222, 'body': 'Hello! We regret to hear that your experience with us has not been positive. Feel free to reach us at customer_satisfaction@feverup.com so we can take a closer look at your case and properly assist you. We apologize for the inconvenience!', 'modified': '2022-01-31T20:18:38Z'}",1,False,ziadlovesthismusic,2022-01-28 23:34:25,Very scammy experience,"When you purchase with them they make you download this invasive app after you already paid and then they make you email the venue with the details to actually get confirmation. So what is the value they bring?

A bait and switch operation is what comes to mind.",US
419,,1,False,CallieAnn456,2021-12-20 02:17:16,Terrible app,Tried to change the date for the Van Gogh show. Only one ticket of my two were changed. The second ticket disappeared and every time I tried to fix it I was charged fees. Tried to get help and it was worthless! Worst ticket app ever! If that is the only choice for tickets I will miss the event.,US
420,"{'id': 23601985, 'body': 'Hello! Thank you for your review and for attending to one of our Fever Original events. We hope to see you again at any of our events. Regarding the program, you can check it on our page or contact us at http://bit.ly/FeverUserSupportEN to help you with that :)', 'modified': '2021-06-26T16:47:57Z'}",5,False,iTunes Sk8er,2021-06-25 06:17:13,Excellent organization and amazing artists. I’d would have liked a program/list of the pieces played,Great,US
421,"{'id': 23003410, 'body': ""Hi Wolf! Thank you for your review! We are very glad you are enjoying the Fever app. Remember you can find all this information (including dates and times) in the plan's description and if you still have doubts you can always contact our user support team and we will help you out (: All the best"", 'modified': '2021-05-25T13:57:58Z'}",5,False,wolf guide,2021-05-21 02:51:54,Rate,I love the offerings but need to find out a a date and some info and can’t figure out how to do that,US
422,"{'id': 22876376, 'body': 'Hello, we are sorry that you feel that way. We have checked your case and we can confirm that it has been sorted already by one of our agents. Should you need further assistance, do not hesitate to contact us again. Best regards,', 'modified': '2021-05-18T13:29:13Z'}",1,False,cair420,2021-05-16 18:27:00,Worst app for a terrible company,This app is a joke. It glitches and changes the dates as you purchase. Then they refuse to help and give you the run around after waiting many days for a response. The app crashes when you try to show your tickets so it’s basically pointless.,US
423,"{'id': 21849065, 'body': ""Hello! We are sorry you feel that way. Official tickets for Van Gogh: The Immersive Experience in US can only be purchased through Fever. Tickets are not available on any other website or ticketing platform. We've already toured several cities across the Americas, Asia and Europe. We're thrilled to announce that we are coming to US!\nFor your information, this experience is independent of other Van Gogh experiences happening in US but rest assured your tickets will give you access to an amazing experience where you will be immersed in the world of Van Gogh!"", 'modified': '2021-03-24T21:01:35Z'}",1,False,Gamerase,2021-03-16 19:54:29,Bait and Switch Van Gogh,"The Van Gogh exhibit they are offering tickets to is not the one depicted.  By swapping the position of the words  “immersive” and “Van Gogh” you end up getting txs to a small VR activity not the 500,000 sf ACTUAL immersive experience.  VERY misleading.  Also an F rating from the BBB which, along with the NY Post and other media ran stories about this hoodwink.  Deliberate act on Fever’s part to mislead consumers.",US
424,"{'id': 26063687, 'body': 'Hello! We apologize for the inconveniences caused by the cancellation of your event. Please reach us at customer_satisfaction@feverup.com so we can reopen your case and offer you a suitable solution!', 'modified': '2021-11-03T17:21:07Z'}",1,False,Missy_HoneyBee,2021-11-02 02:42:08,Horrible customer service,The event I wanted to go to was cancelled so they provided me a “voucher” which did not cover the actual cost of the ticket. I also couldn’t use my cash back to help with the increased cost of replacing my ticket. Tried calling customer service twice and was hung up on both times,US
425,"{'id': 25974152, 'body': 'Hello! We apologize for the inconveniences caused by the cancellation of your event. Please reach us at customer_satisfaction@feverup.com so we can reopen your case and offer you a suitable solution!', 'modified': '2021-10-29T18:46:21Z'}",1,False,DoubleAChoo,2021-10-28 13:04:31,Poor Experience With This Company,"My event was cancelled the day before it was scheduled. I was issued $560 in vouchers. I can understand no refunds if I didn’t make the event. However, being that the event was cancelled by the event group, a cash refund should have been issued. Now I have $560 in vouchers for a group I don’t trust to use for events that don’t interest me.",US
