,isEdited,developerResponse,review,title,date,rating,userName,country
332,False,,"Like one of the other reviews I just removed the app when I realised I had to sign in with a Facebook or Google account. I want to see what the app is about. So I gave one star which would have been 0, if I could",Uninstalled before use,2016-07-24 06:52:23,1,Johnle16,GB
333,False,,"""This app wants to view..."" Everything?! Pretty useless app that wants to know everything about you and forces you to sign in with Facebook of Google+ accounts. Don't bother downloading, I wasted a minute of my life with this app.",Privacy?! Where did that go?,2015-04-30 17:23:54,1,andrewsutherland97,GB
334,False,,This app is awesome. Trendy and interesting suggestions that I wouldn't have necessarily known about + easy to use 👍🏼,How are there no reviews?!,2015-08-28 11:02:12,4,jjazzw,GB
335,False,,"Got sent to this app by ""secret London"" Instagram advert with a couple in what looked like a natural made spa/jacuzzi. The tag line was ""10 warm places for you in London"". Downloaded the app and there was nothing of the sort on it just the usual info which Time Out, Groupon or even Google has. FAKE ADVERTISING IS A DESPERATE TACTIC AVOID AN APP WHICH IS FAILING.",Do not download,2017-01-07 07:57:54,1,Nicecock,GB
336,False,,Only allows you to use if you allow them access to your Facebook or google accounts,Only allows you to use if you allow them access to your Facebook or google accounts,2015-11-01 14:50:51,1,Harryparfitt,GB
337,False,,"Loving fever, so great in inspire ideas and find things to do. Definitely recommend.",Loving Fever !,2015-10-23 14:34:14,5,Cloiny,GB
338,False,,Great for unusual activities! Always something cool going on and very accessible events.,Brilliant,2015-08-17 11:40:04,5,ESummers101,GB
339,False,,"No longer have to stress about planning day trips/nights out, so ideal",Best app ever,2015-08-07 12:11:39,5,GEZRA,GB
340,False,,Great app. My friend and I had a fantastic night with the help of this app! Thank you x,I love this app!,2015-05-10 12:47:07,5,Sophwell0794,GB
341,False,,A really fun app which offers loads of great opportunities best for couples but fun in your own too!!,Great app for couples,2015-08-22 21:06:22,5,Lolathon3000,GB
342,False,,"Only advertises events you pay for, nothing special, rarely up to date, and the brand outside the app doesn't even tell you the locations and sources of its posts. Time out is much more useful.",Waste of time,2017-04-01 07:45:48,1,Geordielennon,GB
343,False,,Super app - shows all the great things going on in London that I didn't know existed!,Great App!!,2015-08-11 16:34:33,5,George2707,GB
344,False,,Very limited choice of cities so just a waste of time if you don't live in those cities e.g London and New York. Also it's not like it's hard to find entertainment or things to do in the biggest cities in the world so the app is abit pointless.,Limited choice of cities,2015-07-15 11:20:18,1,Nwora,GB
345,False,,Why can't I use use credit when I have limit ad tracking enabled in iOS!? I value my privacy. This is the first app that has complained about this.,Limit ad tracking needs to be off!?,2015-08-18 19:51:10,1,Sonu27,GB
346,False,,"Very, very, very easy to use! A great find; especially for events in London!",Great app,2015-09-01 20:38:12,5,Elana_92,GB
347,False,,And it will only get better - you wanit,It's a good useful app,2015-07-18 08:39:10,5,Captn Bogdan,GB
348,False,,Fabulous app for unique and interesting events in London! Always decently priced too!,Brilliant events!,2016-02-03 18:15:26,5,Yay :),GB
349,False,,This is a really good app with lots of option and fun in it. Like it and recommend it as well....,Perfect,2015-06-27 06:19:48,4,Ahsongill,GB
350,False,,"Redirection from Facebook to the app does not work. You will see very interesting article title but never be able to see the rest. 
Not enough hashtags.  not easy to understand. Wondering what the app is really for.",Not what I expected.,2015-04-25 13:14:43,1,MaryBLondon,GB
351,False,,Very useful! More cities should be added :),Great app,2015-09-25 15:09:21,5,Alichestr,GB
352,False,,This app doesn't work. I've tried it for months now and installed the update and it won't load anything. Comes up with error screens every time I tap on the app. Useless.,Waste of time and energy,2015-06-22 21:17:24,1,2009rachel11,GB
353,False,,Exposing my gmail or Facebook credentials is a bit risky. You should have option to sign in and register with you rather then use social media account to log in.,Log in to facebook/gmail,2016-01-15 11:00:43,1,Naynesh.P,GB
354,False,,Thanks to Robert Essel for making me download on the road it's made me save lots of mine thanks👍🏾,Great App,2015-08-04 15:13:28,5,DabDaddyRobz,GB
355,False,,Brilliant App for giving you cool and Interesting ideas for dates!!,Great for Dates,2015-11-06 12:03:41,5,Alexander Perrett,GB
356,False,,"Luna cinema in the botanic gardens at Kew for only £16 is what sold it for me. Such a good app for cheap, free and interesting stuff to do","Loving it so far, get it!",2015-08-22 13:55:34,5,Abai rose,GB
357,False,,Fantastic app great opportunities and fun experiences.,Everything you can do !!,2016-04-24 20:02:07,5,Mrjaychef,GB
358,False,,"Fantastic App with some great fun and alternative experiences, perfect for an impromptu day/night out..",Great!!,2016-02-24 08:25:16,5,Chris.lock,GB
359,False,,Saw this app on a fb add on my timeline. The place in the ad looked awesome. Installed app. First thing it wanted was my google+ or fb account to sign in. I don't wanna sign up to something without seeing it first.,Uninstalled after first launch,2016-07-12 18:38:00,1,mkbuk,GB
360,False,,Especially for cinema tickets,Useful app!,2015-08-07 10:08:06,5,JoshuaJLP,GB
361,False,,Looks a good app but has very few cities to choose from and only has one city for the UK. Edinburgh?,Okay,2015-07-26 13:33:11,3,Foamy4780421,GB
362,False,,This app is fantastic it's very useful and it helps a lot.,Great app,2015-08-06 23:18:10,5,WhoreMagnet,GB
363,False,,The best for seeing what's fun going on near me - fever rocks my socks !,Up and up!,2014-01-23 18:17:28,5,E_Steel,GB
364,False,,Found loads of great things to do!,Awesome app,2015-05-11 09:35:43,5,Dipper1989,GB
365,False,,So far so good. Only just started using it but does the job well,Good app,2016-06-02 15:06:54,4,Nick is back007,GB
366,False,"{'id': 1422647, 'body': 'Hello,\n\nYou must sign up with a Gmail or Facebook account so Fever can use this connection to discover your interests, and this avoids the necessity of filling out lengthy forms to offer you the events that fit you best.\n\nKind regards,', 'modified': '2017-10-03T18:50:49Z'}","Why do you need to sign in order to check content? That's dumb and makes me think this is another dodgy app.. thanks no, not giving my details out to you!",Why sign in?,2017-05-06 05:01:47,1,kappa1506,GB
367,False,,Great app but keeps crashing and won't let me click on the events!,Fever,2015-07-30 12:56:29,3,Kymmy12345,GB
368,False,,Easy to use and really enjoy it,Love it,2016-05-14 16:39:47,5,Kibby Darker,GB
369,False,,"The app is good. But I deleted it after receiving notification ""who runs the world. (Clue - 💁)"". How this text is connected with the purpose of the app?",deleted the app,2016-01-28 13:38:58,2,marindrew,GB
370,False,,Nice to see what's going on in my area.,Good app,2015-12-19 10:13:44,5,R280591,GB
371,False,,Such a easy app to use and non pervasive too ! Love it,Easy peasy !,2016-07-28 08:53:27,5,Banstead boy,GB
372,False,,"Good deals but bad set up. Once you have bought a deal, you can not cancel it or change the time or date if you made a mistake.",Rubbish,2017-02-07 14:44:37,1,Celestine Duval,GB
373,False,,"Nothing interesting to do, very boring ads of regular pubs, bars and restaurants . Can't find anything like they show when they advertise just a waste of time.",Waste of time,2016-12-23 07:36:32,1,Hfindinbfcn,GB
374,False,,Good deals and very good customer care!,Amazing,2017-08-26 08:43:28,5,Colden78,GB
375,False,,Deleted on opening as this company does not need my Facebook or Google+ details just to use their app. They will sell on your details for certain. Instant delete. Do not use.,Mr,2016-07-21 21:17:35,1,BadgerTrading,GB
376,False,,"Very easy to navigate, very impressed",Just what I needed!,2015-07-23 02:32:59,4,VivaLaRhubarb,GB
377,False,,Looks good but have not tried it yet.,Maybe,2015-09-28 09:45:20,3,Simju,GB
378,False,,An account is required just to view the listings so the app is useless if you don't want to create another account.,Useless without logging in,2017-04-20 09:23:52,1,Simon.G,GB
379,False,,"Deleted within 40 seconds. Absolutely rubbish to only allow login with Facebook or Google+. Try again, this time without privacy invasion.",Get A Grip...,2015-04-24 18:37:09,1,Kgfenn,GB
380,False,,Great app. Guys you should all download it.,Brilliant app,2015-05-12 20:49:09,5,Rr dong,GB
381,False,,"Deleted within 40 seconds. Absolutely rubbish to only allow login with Facebook or Google+. Try again, this time without privacy invasion.",Get A Grip...,2015-04-24 18:37:09,1,Kgfenn,GB
382,False,,Looks good but have not tried it yet.,Maybe,2015-09-28 09:45:20,3,Simju,GB
383,False,,"All the events are just the same as if you were reading timeout magazine, nothing new. Huge productions like thriller and the commitments musical. Not really what I was hoping for",Same old,2015-04-28 10:32:12,1,Brigitte_bardont,GB
384,False,,"Downloaded and wanted to try it out, but then it asked me to follow at least one person. What the hell? Why for? That should be an option.",Uninstalled,2016-02-04 14:10:28,1,martinbow,GB
385,False,,I will never ever use this app as they require Facebook or Google+ login details! You're not giving me the choice so I will use my choice not to use your app 😒,FB/G+ login required,2015-11-30 14:26:20,1,Meesterbond,GB
386,False,,"Before I can login to know what privacy it wants to invade or how I can control it or not it wants access to my Facebook account.

Sorry no deleted.",Rubbish Privacy,2015-10-10 18:42:56,1,Shark-66,GB
387,False,,Amazing app for finding cool & different things to do in London!,Amazing nightlife app!,2015-07-15 17:12:22,5,Libvdb,GB
388,False,,Finally an app that organises my social life for me! Thanks for this fever!,Yaaaaasssss!,2015-10-10 10:55:57,5,Quèen Mo,GB
389,False,,Havent been able to start it up on my iPhone as the app always breaks down. Good idea though,I like the idea... Shame it doesn't work though,2012-12-09 15:31:55,1,Jose Albarran O'Donovan,GB
390,False,"{'id': 926621, 'body': 'Hi there,\n\nWe are very sorry you had problems with the app :(\n\nWith the new versions of the app, all these little problems have been removed.\n\nRemember that you can always write us an email to hello@feverup.com if you encounter any problem or doubt.\n\nWe are looking forward to your email!\n\nRegards,', 'modified': '2017-08-02T18:42:54Z'}",Now crashes immediately you open app,Latest update,2017-06-04 07:42:45,1,HorleyCat,GB
391,False,,Easy to navigate and book tics,Brilliant!,2016-03-18 12:20:43,4,Austinedk,GB
392,False,,Awesome app,"Been there, seen that, got T-shirt",2015-09-13 10:16:50,5,Nikijs,GB
393,False,,Great locations and deals,Awesome app,2015-08-24 15:48:16,5,EmmieJT,GB
394,False,,It doesn't inform you that you have to pay to download it! It just took £5 from my account!,Rip off,2015-10-30 18:15:06,1,Edyta86,GB
395,False,,"Downloaded only to give review because of pushy, spammy, pop up advertisement.. Any companies using that don't deserve to be on the AppStore",Stay away,2015-06-16 00:17:43,1,Ph4s5ki1,GB
396,False,,Great content and clean design- Timeout is dead to me,Game Changer,2015-04-27 09:11:26,5,Banter Lord7,GB
397,False,,The articles on the ads with top bars and restaurants seems interesting but the app itself is just a list of events.,Unuseful,2015-05-11 08:07:12,1,Geraud1988,GB
398,False,,"Just awful, links from facebook/internet fail. No search function, clumsy and clunky. Redevelopment needed.",Terrible app,2016-11-21 10:42:42,1,Markylondonboi,GB
399,False,,"Didn't even let me sign up, the Facebook link via the app just kept crashing 👎🏼",??,2016-03-15 14:48:19,1,Saglani,GB
400,False,,Really cool app and very easy to use!,Awesome app!,2015-08-06 15:16:03,5,Eddier8,GB
401,False,,"Annoying Facebook ads, doesn't even let me log in",Doesn't work,2015-09-20 21:10:00,1,eeem92,GB
402,False,,"Just got a free coffee with this app, not too bad! Looking  forward to seeing some decent events pop up over the Bank Holiday",Nice start!,2015-04-27 08:43:14,1,Jordan Grace :),GB
403,False,,What is with signing in on google and Facebook and taking your contact info. Deleted straight away.,I agree,2015-04-25 21:13:09,1,Koidl,GB
404,False,,100% must have app !!!,Amazing,2015-08-15 11:41:14,5,IRockRocAwear,GB
405,False,,Great stuff all the time,Awesome!,2015-06-19 10:28:42,5,/mk,GB
406,False,"{'id': 926624, 'body': 'Hi there, \n\nWe are very sorry you had problems with the app :( \n\nWith the new versions of the app, all these little problems have been removed. Remember that you can always write us an email to hello@feverup.com if you encounter any problem or doubt. \n\nWe are looking forward to your email! \n\nRegards,', 'modified': '2017-08-02T18:43:29Z'}",Crashes on opening since update,Keeps crashing on opening USELESS,2017-06-04 08:55:00,1,Rustin6557,GB
407,False,,Works great and easy to use,👌🏾,2015-12-23 13:21:30,4,Bela23dorcas,GB
408,False,,Amazing app so much to do,🎉,2015-08-10 13:33:37,5,fizzledgnn,GB
409,False,,It's great to find new and fun places in London to explore,Really good,2016-03-21 12:54:40,4,Bbekah99,GB
410,False,,"Lve this app!!!! All my fave events in one place, so sweet!!!",Lve this app!!!!,2015-05-13 10:15:29,5,Madonna5000,GB
411,False,,Cool events and deals.,Great app,2016-01-05 15:30:41,5,A Noone Moose,GB
412,False,,"Great app, great deals, great ideas",Give it a go,2016-09-03 06:51:18,4,Miss Melmac,GB
413,False,,Great for finding cool and unusual events,Awesome App,2015-08-02 19:49:52,5,TM1000001,GB
414,False,,Great suggestions!,Amazing app!,2015-12-12 17:26:52,5,Lubomila,GB
415,False,,Can't search for events and Facebook events link to App Store not to the app so pointless,Useless,2016-01-10 18:08:53,1,Also skeins,GB
416,False,,Great events great prices,So far so good,2015-06-07 22:54:39,4,5u7174,GB
417,False,"{'id': 1071621, 'body': 'Hello!\n\nThank you so much for your feedback!\n\nWe are glad to see that you like Fever as much as we do ;)\n\nKeep looking for the best plans and offers that are waiting for you!\n\nKind regards,', 'modified': '2017-08-22T05:08:44Z'}",Exciting stuff,Useful app,2017-08-15 14:37:10,4,Virendra Rajput,GB
418,False,,Don't see the need to sign into a fb/gmail to access things to do? Dojo is much better,Hmmm,2016-07-09 11:22:31,1,Sarah198,GB
419,False,,"Don't have Facebook, don't have gmail? Then don't bother, you can't log on 👎🏻👎🏻👎🏻",Couldn't even log in,2015-08-24 18:28:32,1,Disgruntled - twice!,GB
420,False,,It's perfect app. So amazing. Great App!. I like it.,Perfect App!,2015-09-10 13:32:41,5,nmhien1999,GB
421,False,,Great app for all city slickers.,Great app,2015-10-07 17:53:42,5,BB2405,GB
422,False,,Doesn't load on Google+. Deleted,Crashes,2015-10-07 09:08:39,1,colonialjack,GB
423,False,,"Need to login, no direct access.",Need to Login,2016-05-20 20:18:36,2,Kolya!!,GB
424,False,,Really useful app!!,Fever app,2015-08-25 14:48:42,5,Lou Mackenzie,GB
425,False,,"Great appearance, great functionality, great app 👌🏽",Niice,2015-12-23 16:20:56,5,RossBoss100,GB
426,False,,I don't live in the very few cities available.,Rubbish,2015-07-29 17:56:33,1,Btester3d,GB
427,False,,"It's crap, crap and double crap! I get crapitis looking at it!
Much better apps out there that do it better! CRAP",Crap!,2015-05-01 07:22:06,1,TheScribbla,GB
428,False,,Has had an update which won't upload.,Was ok now naff,2016-06-06 10:31:08,1,Harshmarsh1,GB
429,False,,Barely any cities on it. None near me. Really disappointing,Disappointing,2016-05-06 06:32:39,1,Julesyp,GB
430,False,,Fb or gmail login required to use app. No,Fb / gmail login needed to use,2016-07-17 10:10:38,1,tomisabanana,GB
431,False,,Helpful for London,Very good,2015-11-12 18:59:32,5,Lydia739,GB
432,False,,Amazing events!!,My favorite event app!!,2015-04-27 14:08:56,4,Victor Buisset,GB
433,False,,Worth it,So good,2015-07-29 17:05:22,5,Danielaaaaaaass,GB
434,False,,Waste of time. Every event shown is sold out...,Don't bother,2015-11-03 21:11:26,1,Sabbersolo,GB
435,False,,Excellent,"Wicked, love this app",2015-10-18 05:55:54,5,Nutty nic14,GB
436,False,,Nice App,I do enjoy it,2016-06-19 10:35:07,4,Xrisinceto,GB
437,False,,No thanks.,Need to log in with Facebook.,2016-04-30 15:51:28,1,Vynztaken,GB
438,False,,Great app,High Fever,2016-07-24 19:36:17,5,Tolga~44,GB
439,False,,False advertising. Downloaded from Instagram.,Spammy,2016-02-22 12:12:31,1,heyitsTimo,GB
440,False,,Great app,High Fever,2016-07-24 19:36:17,5,Tolga~44,GB
441,False,,False advertising. Downloaded from Instagram.,Spammy,2016-02-22 12:12:31,1,heyitsTimo,GB
442,False,,Love it.,Great app,2015-08-01 14:33:44,5,Cee gonzalez,GB
443,False,,and simple :),"Nice,",2016-03-10 19:23:16,4,DarrenPegg,GB
444,False,,Great app,Great,2016-09-09 18:49:36,5,Randeep93,GB
445,False,,"To login with either Google A/c or Facebook......

Deletes app. 1 star.",Asks,2015-04-23 19:14:54,1,Jamie 83,GB
446,False,,"Fake advertising 
Fake descriptions 
Don't take the risk",Fake,2017-02-10 02:36:15,1,Riissiie,GB
447,False,,THE BEEEEEEST THING! Perfect for living in London,❤️,2015-09-13 10:54:30,5,Z03D30E,GB
448,False,,This app is ace!,Fever,2015-11-04 23:32:23,5,HollyElizabeth82,GB
449,False,,Great app,Great app,2016-02-17 20:13:24,4,Vishy21,GB
450,False,,Cool idea and cool app,Cool,2016-02-07 14:36:46,5,gabpurvis,GB
451,False,,Amazing,Mr,2015-10-11 06:31:54,5,Rubens Johnson,GB
452,False,,Average,Don't r8,2015-05-28 11:34:47,2,JuliaPendered,GB
453,False,,So boring,Well poo,2015-11-10 22:28:59,1,Kingrick001,GB
454,False,,Privacy invasion. Misleading. No thanks.,No.,2015-04-27 10:21:47,1,IzzyCeriii,GB
455,False,"{'id': 9502809, 'body': ""Bonjour, Un grand merci pour tes 5 étoiles! Nous faisons le maximum pour offrir le meilleur service à nos utilisateurs, et ton commentaire nous fait très plaisir :) Merci d'utiliser Fever! Bien à toi, Fever Team"", 'modified': '2019-07-04T19:11:53Z'}",Tres bon service client !,Super,2019-07-01 19:09:05,5,Cons.arh,GB
456,False,"{'id': 25834989, 'body': ""Hello, Victor. Thank you so much for your 5-star rating - it's much appreciated! We hope to see you again in future Fever events! ![](https://backend.growthdot.com/reply-after-this/3221617_6cde6da1-aacb-41de-9e88-c8451ee5f39f.gif)\n\nFever Team"", 'modified': '2021-10-22T14:10:23Z'}","Insert the code VICTORE122 to get a 20£ discount voucher !! This app has a lot of cool plans, like concerts, restaurants, festivals, etc in your city !! The best app!!!

Meted el código VICTORE122 para conseguir 20£ de descuento en los mejores planes como conciertos, festivales o restaurantes !!! La mejor app !!",Insert the code VICTORE122 to get 20£ voucher !!!,2021-10-20 18:41:03,5,Victor9444,GB
457,False,"{'id': 10819999, 'body': ""Hi there, Thank you very much for your 5 stars! We're happy you enjoyed this event :)\nKeep looking for the best plans and offers that are waiting for you ;) Thanks for using Fever! Kind regards,  Fever Team"", 'modified': '2019-09-22T17:04:32Z'}","What a brilliant experience, would definitely recommend. Drinks flowed all through the film. Will definitely do this again. Staff were great and very attentive.",Bohemian Rhapsody,2019-09-21 17:38:20,5,Fizzy Vimpto,GB
458,False,"{'id': 24627208, 'body': ""Hello. We're sorry that our service was not worthy of a better rating from you. We will work really hard to improve based on your feedback."", 'modified': '2021-08-20T19:06:23Z'}","I will not use fever again.
Bought voucher code for HGV driving experience for my father on the 14th of July. The voucher code would not work. I contacted fever who replied   7 days later and all they said is ‘Please, try it from incognito window’
Which I did and it still didn’t work, I emailed them back, then no response. Chat would not work. I waited until the 1st August and then raised a claim through PayPal, who reviewed my case and refunded the ticket price. Hi he whole thing took over a month to sort out, and if it wasn’t for PayPal, I would still be waiting.
I will not be using this app again.
Very disappointed",Won’t refund - had to raise claim with PayPal,2021-08-18 10:00:49,1,shaniey,GB
459,False,"{'id': 23649953, 'body': 'Hello! We regret to hear that your experience with us has not been positive. Feel free to reach us at customer_satisfaction@feverup.com so we can take a closer look to your case and properly assist you. We apologize for the inconvenience!\n\nFever Team', 'modified': '2021-06-29T09:33:44Z'}","You basically forcing me to download an app to access my tickets? 
Sooo INTRUSIVE!  If i want to access it in the app it has to be my choice!!! Just send it as a PDF and an option to ad in my apple wallet like normal companies do!!",You can’t force people to download an app,2021-06-25 16:27:16,1,Carla_Costa,GB
460,False,,"Alike many of the reviews, I too purchased the wrong date ticket or so it seemed when I came to review my purchase. The Fever team were prompt on replying to my email explaining what had happened (on a Sunday evening). My wrong ticket was then cancelled and I was issued with a voucher of the same amount so that I could repurchase the correct date ticket. Instructions for purchasing and applying the code were written out in full.",Fantastic customer service!,2018-07-15 19:58:34,5,appleuser765,GB
461,False,"{'id': 9245704, 'body': 'Hi Queenie, We are sorry you had issues with the app and we apologise for the inconvenience :( Please feel free to email us at hello@feverup.com so we can help you out! Kind regards,  Fever Team', 'modified': '2019-06-19T10:47:44Z'}","It’s a real shame as there are some fantastic deals through this App but you cannot pay! On several occasions I have attempted to purchase items to be greeted with ‘Oops, there has been an error’ when trying to pay. The latest (June 15 2019) has resulted in three live chats with advice to ensure I have the right App version, log in and log out, change my payment method...and finally try through the website...goes against the point of having an App!!!!!! And then I cannot pay through the website either! Frustrating. I would rather be advised that the payment system is not working properly but to continually put the issue in the customer as the issue provides frustrating experience. Sort it out!",Appalling!,2019-06-15 10:54:26,1,App Queenie,GB
462,False,,I am trying to get a refund for a code that did not work and I have been emailing customer service for over a week now receiving parts of pre-made templates that do not reapons to my issue. Very disappointing given I paid for somethinggn that did not work when I needed it.,Poor customer service,2018-11-07 09:01:17,1,MsLondon1234,GB
463,False,,Good app,Viktor,2016-03-27 19:01:10,5,Aasskk0505,GB
464,False,,"Doubtless to say I shall not be using the services of Fever any time soon, despite the blurb which quite clearly shows that a QR code type ticket is generated, this is in fact not the case, I recently purchased 2 tickets to see a classical recital in London, on trying to the retrieve my tickets, all I found was a confirmation code within the app, on further querying via online chat with an agent, all I got was a rebuttal as if to say that I was blind and that they could see, no help or assistance of any shape or form in helping to resolve the issue, just left with having to traipse to the venue myself and claim the physical tickets with proof of purchase, not good.",A lot to learn about customer service interaction.,2018-02-11 17:20:37,2,Northolt_John,GB
465,False,,Good for getting cheap tickets but I don't really understand how referrals work. I gave people my referral code but now it says I need to enter a voucher code. Also confused because it days I have to interact with notifications to get offers but I don't want notifications so how else can I access them?,Bit confusing,2018-01-03 08:23:58,3,marblekittykat,GB
466,False,,Fantastic app,Fantastic,2016-01-20 15:09:09,5,Marczanto,GB
467,False,,Amazing,"Do Manila, PH",2015-09-08 10:03:43,5,Solomonsol,GB
468,False,,Muchas ofertas y variadas,Muchas ofertas,2015-08-16 15:48:17,5,Rosemaryland,GB
469,False,,"Use Promo code 'RAJATM1' and get £5 worth free credit to spend on fever. 
Enjoy",£5 FREE,2016-07-26 12:21:00,5,irajatmehta,GB
470,False,,"I see  many restaurant,entertainment clubs,and other attractions .It's very intersting,it's available in New York, Madrid, Barcelona, and now London  but don't worry if it's not  have your city.you can know many about other city and exciting attractions.",great,2015-07-14 01:54:38,5,mnxlap,GB
471,False,,"I mean it's good for notifying me on events, only problem I've faced so far is that my St. Patrick's Day code wasn't working :/ it told me put in to type in ""SWAG16"" or something & my credit didn't change so I don't know",Great for finding a motive,2016-03-19 18:51:20,4,CHVNG0D,GB
472,False,,"You can google find most of these events, or use time out app. It's a little bit money grabbing for me; for example receives a code via email for free £10, but 12 hours later the code is no longer valid. Just a ploy to get the app views up then I guess. Shame.",Just a gimmick,2015-12-11 09:15:59,2,Sam102345,GB
473,False,,"I do not recommend this app. 

I brought two tickets for ODEN cinemas coming up to £11. Went to Greenwich ODEN with the voucher code to find they had never heard of ""Fever"" (weren't associated with them) so it wasn't valid. I have been trying to contact the company using the contact number provided in the app but cannot get through.",Rip off - do NOT download,2015-08-02 09:54:16,1,Clozleo,GB
474,False,,"This app collect all the exciting events for me about the city which i live in.So i just need to open this app ,find some funny events,make plan,and enjoy it.It makes my life become more colorful.Recommend!",Great app,2015-05-25 09:46:45,5,lilywu1204,GB
475,False,,This app is so great. I just went for a FREE burger in Shoreditch!!! If you download this app and put in code BA7 into rewards you get £5 to spend on anything! SUCH a cool idea!,Amazing! You can get FREE STUFF!,2015-05-18 10:33:45,5,Cmacy20,GB
476,False,,"Good for find fun stuff around me, get £5 free using code ba8",Easy to use £5 free when using code ba8,2015-04-30 19:14:22,5,Daisybymarcjma,GB
